times,seller_id,revenue,unit_sold,total_order,cost,total_usage,total_buyer,coupon_code,coupon_name,coupon_id,active_from,active_to,coupon_type,total_coupon,coupon_status
2021-08-25T00:00:00,22441,564772,10,3,96238,8,1,BRNDRBK9Y5,Prigogine (Université City Council. The Defence Force has a relatively well-defined downtown and,2044911,2021-08-25,2021-08-28,2,155,0
2021-08-25T00:00:00,1,392511,11,1,35972,1,1,Y00ST2VLIM,Military skirmishes tests itself and became the first neutral atoms formed from the upper,2204962,2021-08-14,2021-08-28,3,496,0
2021-08-25T00:00:00,875,356840,9,8,65394,8,7,Y00ST2VLIM,Military skirmishes tests itself and became the first neutral atoms formed from the upper,2204962,2021-08-14,2021-08-28,3,496,0
2021-08-25T00:00:00,22441,154763,10,1,54921,1,1,Y00ST2VLIM,Military skirmishes tests itself and became the first neutral atoms formed from the upper,2204962,2021-08-14,2021-08-28,3,496,0
2021-08-25T00:00:00,1,91078,9,8,87750,8,5,X8D6BTWA5W,"Organisms. Physiology inherited as a ""San Francisco left turn"". Likewise, as many registered voters participating",2278371,2021-08-15,2021-09-09,2,366,0
2021-08-25T00:00:00,875,585696,7,1,33867,2,1,X8D6BTWA5W,"Organisms. Physiology inherited as a ""San Francisco left turn"". Likewise, as many registered voters participating",2278371,2021-08-15,2021-09-09,2,366,0
2021-08-25T00:00:00,22441,25726,9,2,99688,5,1,X8D6BTWA5W,"Organisms. Physiology inherited as a ""San Francisco left turn"". Likewise, as many registered voters participating",2278371,2021-08-15,2021-09-09,2,366,0
2021-08-25T00:00:00,1,299810,16,1,98938,4,1,EOKUBTV9GV,Advertising-supported dailies entirely at,2366372,2021-08-18,2021-09-01,3,261,0
2021-08-25T00:00:00,875,541519,11,2,11478,3,1,EOKUBTV9GV,Advertising-supported dailies entirely at,2366372,2021-08-18,2021-09-01,3,261,0
2021-08-25T00:00:00,22441,595927,14,6,60578,9,3,EOKUBTV9GV,Advertising-supported dailies entirely at,2366372,2021-08-18,2021-09-01,3,261,0
2021-08-25T00:00:00,1,290469,17,3,14887,6,2,N6UHUG61MT,"Has opened websites for selling goods, such as the bridging point between economic and social",2466963,2021-08-25,2021-09-18,2,291,0
2021-08-25T00:00:00,875,397814,17,1,12436,1,1,N6UHUG61MT,"Has opened websites for selling goods, such as the bridging point between economic and social",2466963,2021-08-25,2021-09-18,2,291,0
2021-08-25T00:00:00,22441,404180,7,4,16161,7,4,N6UHUG61MT,"Has opened websites for selling goods, such as the bridging point between economic and social",2466963,2021-08-25,2021-09-18,2,291,0
2021-08-25T00:00:00,1,142534,10,8,71960,9,6,N3VWETNQCN,"Statistical purposes, miles) (14",2506846,2021-08-12,2021-09-07,2,492,0
2021-08-25T00:00:00,875,74256,5,2,18980,4,1,N3VWETNQCN,"Statistical purposes, miles) (14",2506846,2021-08-12,2021-09-07,2,492,0
2021-08-25T00:00:00,22441,492074,1,4,88091,7,2,N3VWETNQCN,"Statistical purposes, miles) (14",2506846,2021-08-12,2021-09-07,2,492,0
2021-08-25T00:00:00,1,366604,7,3,47767,9,1,MDJ3M6NCR1,"Arrivals from ""Friendly AI"", meaning that",2510844,2021-08-23,2021-09-17,3,482,0
2021-08-25T00:00:00,875,347695,10,5,84400,9,5,MDJ3M6NCR1,"Arrivals from ""Friendly AI"", meaning that",2510844,2021-08-23,2021-09-17,3,482,0
2021-08-25T00:00:00,22441,177282,7,1,97309,6,1,MDJ3M6NCR1,"Arrivals from ""Friendly AI"", meaning that",2510844,2021-08-23,2021-09-17,3,482,0
2021-08-25T00:00:00,1,180136,11,2,28942,4,1,FV2IR22WJK,"Learnt from quail, seagulls, bald eagles, and wild cats share a land border length",2660617,2021-08-24,2021-09-06,3,237,0
2021-08-25T00:00:00,875,242172,6,1,65561,3,1,FV2IR22WJK,"Learnt from quail, seagulls, bald eagles, and wild cats share a land border length",2660617,2021-08-24,2021-09-06,3,237,0
2021-08-25T00:00:00,22441,531365,2,9,36952,9,5,FV2IR22WJK,"Learnt from quail, seagulls, bald eagles, and wild cats share a land border length",2660617,2021-08-24,2021-09-06,3,237,0
2021-08-25T00:00:00,1,173898,1,1,36568,3,1,YLIE6DFH25,"Sahara Desert, galaxy that is not Facebook.",3039998,2021-08-23,2021-08-31,1,174,0
2021-08-25T00:00:00,875,163934,12,2,73114,3,1,YLIE6DFH25,"Sahara Desert, galaxy that is not Facebook.",3039998,2021-08-23,2021-08-31,1,174,0
2021-08-25T00:00:00,22441,56703,16,1,20185,4,1,YLIE6DFH25,"Sahara Desert, galaxy that is not Facebook.",3039998,2021-08-23,2021-08-31,1,174,0
2021-08-25T00:00:00,1,77094,5,3,47104,8,1,RS9DF5AV89,Skagway northwards few adaptations to allow different cultures and traditions,3072807,2021-08-25,2021-09-01,2,427,0
2021-08-25T00:00:00,875,430841,15,3,68418,7,2,RS9DF5AV89,Skagway northwards few adaptations to allow different cultures and traditions,3072807,2021-08-25,2021-09-01,2,427,0
2021-08-25T00:00:00,22441,93766,7,3,53778,7,1,RS9DF5AV89,Skagway northwards few adaptations to allow different cultures and traditions,3072807,2021-08-25,2021-09-01,2,427,0
2021-08-25T00:00:00,1,473188,3,4,32388,9,4,Z8AFXEQHHH,"Declaration and percent), English (12.6 percent), Norwegian (10.9 percent), French (4.7 percent) and",3192762,2021-08-17,2021-09-10,1,343,0
2021-08-25T00:00:00,875,298958,19,2,79824,3,1,Z8AFXEQHHH,"Declaration and percent), English (12.6 percent), Norwegian (10.9 percent), French (4.7 percent) and",3192762,2021-08-17,2021-09-10,1,343,0
2021-08-25T00:00:00,22441,307885,3,4,96160,7,3,Z8AFXEQHHH,"Declaration and percent), English (12.6 percent), Norwegian (10.9 percent), French (4.7 percent) and",3192762,2021-08-17,2021-09-10,1,343,0
2021-08-25T00:00:00,1,408515,17,5,76996,8,3,V5KA2VBE66,Named mountain Island). New,3261991,2021-08-21,2021-08-27,2,353,0
2021-08-25T00:00:00,875,59892,4,3,71613,3,1,V5KA2VBE66,Named mountain Island). New,3261991,2021-08-21,2021-08-27,2,353,0
2021-08-25T00:00:00,22441,332269,10,4,78619,8,3,V5KA2VBE66,Named mountain Island). New,3261991,2021-08-21,2021-08-27,2,353,0
2021-08-25T00:00:00,1,160662,12,2,65002,2,1,6BT92DB997,"Naturalism and loudest and most populous cities, in rank order, are",3524706,2021-08-16,2021-09-12,2,301,0
2021-08-25T00:00:00,875,509578,11,2,33612,3,2,6BT92DB997,"Naturalism and loudest and most populous cities, in rank order, are",3524706,2021-08-16,2021-09-12,2,301,0
2021-08-25T00:00:00,22441,124202,15,1,14053,1,1,6BT92DB997,"Naturalism and loudest and most populous cities, in rank order, are",3524706,2021-08-16,2021-09-12,2,301,0
2021-08-25T00:00:00,1,438038,18,5,99246,7,5,YRQHTL6NZS,"A time got the upper layers of yet to be implemented, the",3905551,2021-08-23,2021-08-27,1,481,0
2021-08-25T00:00:00,875,84603,9,3,86071,4,2,YRQHTL6NZS,"A time got the upper layers of yet to be implemented, the",3905551,2021-08-23,2021-08-27,1,481,0
2021-08-25T00:00:00,22441,143663,4,1,83560,5,1,YRQHTL6NZS,"A time got the upper layers of yet to be implemented, the",3905551,2021-08-23,2021-08-27,1,481,0
2021-08-25T00:00:00,1,359234,16,1,26076,6,1,3Y4JYUNIII,"Side—flow entirely impact. In France, it is increasingly a target of",3961617,2021-08-13,2021-08-31,2,378,0
2021-08-25T00:00:00,875,516569,16,1,38441,2,1,3Y4JYUNIII,"Side—flow entirely impact. In France, it is increasingly a target of",3961617,2021-08-13,2021-08-31,2,378,0
2021-08-25T00:00:00,22441,551541,16,1,17136,3,1,3Y4JYUNIII,"Side—flow entirely impact. In France, it is increasingly a target of",3961617,2021-08-13,2021-08-31,2,378,0
2021-08-25T00:00:00,1,193455,11,2,16687,2,1,JJ7NTG9A0X,"Of warm, hills turn a",4009041,2021-08-23,2021-09-12,2,393,0
2021-08-25T00:00:00,875,521375,16,3,17735,5,3,JJ7NTG9A0X,"Of warm, hills turn a",4009041,2021-08-23,2021-09-12,2,393,0
2021-08-25T00:00:00,22441,156754,10,6,95496,6,6,JJ7NTG9A0X,"Of warm, hills turn a",4009041,2021-08-23,2021-09-12,2,393,0
2021-08-26T00:00:00,1,561720,11,1,33149,4,1,V09ENVYU7I,From $7.3 significantly increased in size and population growth is expected,270070,2021-08-22,2021-09-15,1,376,0
2021-08-26T00:00:00,875,31474,2,4,68496,5,1,V09ENVYU7I,From $7.3 significantly increased in size and population growth is expected,270070,2021-08-22,2021-09-15,1,376,0
2021-08-26T00:00:00,22441,525159,3,1,43233,6,1,V09ENVYU7I,From $7.3 significantly increased in size and population growth is expected,270070,2021-08-22,2021-09-15,1,376,0
2021-08-26T00:00:00,1,414725,12,1,20826,1,1,RQ8S0ZI9ZG,"Air, and 47.3% of the organisms. All changes are discouraged and a",702756,2021-08-21,2021-08-26,1,344,0
2021-08-26T00:00:00,875,472753,15,1,14482,1,1,RQ8S0ZI9ZG,"Air, and 47.3% of the organisms. All changes are discouraged and a",702756,2021-08-21,2021-08-26,1,344,0
2021-08-26T00:00:00,22441,192373,18,3,14240,3,1,RQ8S0ZI9ZG,"Air, and 47.3% of the organisms. All changes are discouraged and a",702756,2021-08-21,2021-08-26,1,344,0
2021-08-26T00:00:00,1,215426,2,3,17360,9,3,HEUWYPX852,López Rega food varies by latitude,861657,2021-08-22,2021-09-02,1,149,0
2021-08-26T00:00:00,875,62075,10,2,34162,4,2,HEUWYPX852,López Rega food varies by latitude,861657,2021-08-22,2021-09-02,1,149,0
2021-08-26T00:00:00,22441,311953,17,3,98084,4,3,HEUWYPX852,López Rega food varies by latitude,861657,2021-08-22,2021-09-02,1,149,0
2021-08-26T00:00:00,1,251040,8,2,38828,3,2,4SAYMQNGKR,Team is minerals are,886885,2021-08-25,2021-09-12,2,392,0
2021-08-26T00:00:00,875,323676,4,1,16985,1,1,4SAYMQNGKR,Team is minerals are,886885,2021-08-25,2021-09-12,2,392,0
2021-08-26T00:00:00,22441,454832,14,1,96399,1,1,4SAYMQNGKR,Team is minerals are,886885,2021-08-25,2021-09-12,2,392,0
2021-08-26T00:00:00,1,417207,8,3,88502,7,2,EWV5D6VXOF,Actually falls pharmacist or,1020928,2021-08-23,2021-09-10,3,283,0
2021-08-26T00:00:00,875,214278,14,1,49182,3,1,EWV5D6VXOF,Actually falls pharmacist or,1020928,2021-08-23,2021-09-10,3,283,0
2021-08-26T00:00:00,22441,426575,8,4,43460,6,4,EWV5D6VXOF,Actually falls pharmacist or,1020928,2021-08-23,2021-09-10,3,283,0
2021-08-26T00:00:00,1,130618,10,4,79827,4,3,XMVYXFPHAW,Were domesticated Board of Governors of the state and,1059754,2021-08-26,2021-09-13,3,363,0
2021-08-26T00:00:00,875,547968,7,2,31563,2,1,XMVYXFPHAW,Were domesticated Board of Governors of the state and,1059754,2021-08-26,2021-09-13,3,363,0
2021-08-26T00:00:00,22441,576375,17,1,32191,5,1,XMVYXFPHAW,Were domesticated Board of Governors of the state and,1059754,2021-08-26,2021-09-13,3,363,0
2021-08-26T00:00:00,1,473635,16,2,72658,9,2,DMQY20D31D,"1988, the Edelman Trust",1672625,2021-08-25,2021-09-22,1,98,0
2021-08-26T00:00:00,875,519935,15,3,56355,3,2,DMQY20D31D,"1988, the Edelman Trust",1672625,2021-08-25,2021-09-22,1,98,0
2021-08-26T00:00:00,22441,21095,11,1,29410,2,1,DMQY20D31D,"1988, the Edelman Trust",1672625,2021-08-25,2021-09-22,1,98,0
2021-08-26T00:00:00,1,426163,10,6,26365,6,1,JKPS6K2GSY,"Nursing, nutrition, Delegates, and a discussion of Brahe and Kepler",1761424,2021-08-25,2021-08-30,2,182,0
2021-08-26T00:00:00,875,46737,1,1,95674,1,1,JKPS6K2GSY,"Nursing, nutrition, Delegates, and a discussion of Brahe and Kepler",1761424,2021-08-25,2021-08-30,2,182,0
2021-08-26T00:00:00,22441,143170,17,1,27325,3,1,JKPS6K2GSY,"Nursing, nutrition, Delegates, and a discussion of Brahe and Kepler",1761424,2021-08-25,2021-08-30,2,182,0
2021-08-26T00:00:00,1,178792,3,3,37194,7,1,BRNDRBK9Y5,Prigogine (Université City Council. The Defence Force has a relatively well-defined downtown and,2044911,2021-08-25,2021-08-28,2,155,0
2021-08-26T00:00:00,875,571121,12,2,15183,2,2,BRNDRBK9Y5,Prigogine (Université City Council. The Defence Force has a relatively well-defined downtown and,2044911,2021-08-25,2021-08-28,2,155,0
2021-08-26T00:00:00,22441,81156,3,5,79370,5,5,BRNDRBK9Y5,Prigogine (Université City Council. The Defence Force has a relatively well-defined downtown and,2044911,2021-08-25,2021-08-28,2,155,0
2021-08-26T00:00:00,1,516008,9,1,85234,1,1,Y00ST2VLIM,Military skirmishes tests itself and became the first neutral atoms formed from the upper,2204962,2021-08-14,2021-08-28,3,496,0
2021-08-26T00:00:00,875,490178,7,1,42212,1,1,Y00ST2VLIM,Military skirmishes tests itself and became the first neutral atoms formed from the upper,2204962,2021-08-14,2021-08-28,3,496,0
2021-08-26T00:00:00,22441,96864,16,4,74592,4,2,Y00ST2VLIM,Military skirmishes tests itself and became the first neutral atoms formed from the upper,2204962,2021-08-14,2021-08-28,3,496,0
2021-08-26T00:00:00,1,508629,11,6,84290,9,6,XDWOH86PUK,Fundamental descriptions; Daily Ocean-bearing,2269522,2021-08-26,2021-08-27,1,480,0
2021-08-26T00:00:00,875,446508,12,2,34075,2,1,XDWOH86PUK,Fundamental descriptions; Daily Ocean-bearing,2269522,2021-08-26,2021-08-27,1,480,0
2021-08-26T00:00:00,22441,544636,2,1,47551,1,1,XDWOH86PUK,Fundamental descriptions; Daily Ocean-bearing,2269522,2021-08-26,2021-08-27,1,480,0
2021-08-26T00:00:00,1,463960,15,3,21027,6,1,X8D6BTWA5W,"Organisms. Physiology inherited as a ""San Francisco left turn"". Likewise, as many registered voters participating",2278371,2021-08-15,2021-09-09,2,366,0
2021-08-26T00:00:00,875,3673,9,1,61627,1,1,X8D6BTWA5W,"Organisms. Physiology inherited as a ""San Francisco left turn"". Likewise, as many registered voters participating",2278371,2021-08-15,2021-09-09,2,366,0
2021-08-26T00:00:00,22441,457040,1,1,23355,5,1,X8D6BTWA5W,"Organisms. Physiology inherited as a ""San Francisco left turn"". Likewise, as many registered voters participating",2278371,2021-08-15,2021-09-09,2,366,0
2021-08-26T00:00:00,1,20961,5,2,28035,2,2,EOKUBTV9GV,Advertising-supported dailies entirely at,2366372,2021-08-18,2021-09-01,3,261,0
2021-08-26T00:00:00,875,19433,6,2,52956,3,1,EOKUBTV9GV,Advertising-supported dailies entirely at,2366372,2021-08-18,2021-09-01,3,261,0
2021-08-26T00:00:00,22441,218596,13,2,29358,4,1,EOKUBTV9GV,Advertising-supported dailies entirely at,2366372,2021-08-18,2021-09-01,3,261,0
2021-08-26T00:00:00,1,367597,14,1,44061,2,1,N6UHUG61MT,"Has opened websites for selling goods, such as the bridging point between economic and social",2466963,2021-08-25,2021-09-18,2,291,0
2021-08-26T00:00:00,875,515056,13,4,55612,7,1,N6UHUG61MT,"Has opened websites for selling goods, such as the bridging point between economic and social",2466963,2021-08-25,2021-09-18,2,291,0
2021-08-26T00:00:00,22441,296206,16,4,67966,4,3,N6UHUG61MT,"Has opened websites for selling goods, such as the bridging point between economic and social",2466963,2021-08-25,2021-09-18,2,291,0
2021-08-26T00:00:00,1,512016,11,1,88255,5,1,N3VWETNQCN,"Statistical purposes, miles) (14",2506846,2021-08-12,2021-09-07,2,492,0
2021-08-26T00:00:00,875,308924,1,4,62956,4,2,N3VWETNQCN,"Statistical purposes, miles) (14",2506846,2021-08-12,2021-09-07,2,492,0
2021-08-26T00:00:00,22441,443057,16,4,29259,7,3,N3VWETNQCN,"Statistical purposes, miles) (14",2506846,2021-08-12,2021-09-07,2,492,0
2021-08-26T00:00:00,1,195265,8,2,40650,5,2,MDJ3M6NCR1,"Arrivals from ""Friendly AI"", meaning that",2510844,2021-08-23,2021-09-17,3,482,0
2021-08-26T00:00:00,875,278405,4,3,65087,3,2,MDJ3M6NCR1,"Arrivals from ""Friendly AI"", meaning that",2510844,2021-08-23,2021-09-17,3,482,0
2021-08-26T00:00:00,22441,470192,19,1,72108,2,1,MDJ3M6NCR1,"Arrivals from ""Friendly AI"", meaning that",2510844,2021-08-23,2021-09-17,3,482,0
2021-08-26T00:00:00,1,385574,7,1,89053,4,1,FV2IR22WJK,"Learnt from quail, seagulls, bald eagles, and wild cats share a land border length",2660617,2021-08-24,2021-09-06,3,237,0
2021-08-26T00:00:00,875,510054,2,1,72429,1,1,FV2IR22WJK,"Learnt from quail, seagulls, bald eagles, and wild cats share a land border length",2660617,2021-08-24,2021-09-06,3,237,0
2021-08-26T00:00:00,22441,167527,5,1,68025,1,1,FV2IR22WJK,"Learnt from quail, seagulls, bald eagles, and wild cats share a land border length",2660617,2021-08-24,2021-09-06,3,237,0
2021-08-26T00:00:00,1,475724,6,2,56616,5,1,YLIE6DFH25,"Sahara Desert, galaxy that is not Facebook.",3039998,2021-08-23,2021-08-31,1,174,0
2021-08-26T00:00:00,875,233014,7,2,80000,6,2,YLIE6DFH25,"Sahara Desert, galaxy that is not Facebook.",3039998,2021-08-23,2021-08-31,1,174,0
2021-08-26T00:00:00,22441,156495,5,1,78405,6,1,YLIE6DFH25,"Sahara Desert, galaxy that is not Facebook.",3039998,2021-08-23,2021-08-31,1,174,0
2021-08-26T00:00:00,1,311197,3,1,60021,5,1,RS9DF5AV89,Skagway northwards few adaptations to allow different cultures and traditions,3072807,2021-08-25,2021-09-01,2,427,0
2021-08-26T00:00:00,875,212005,8,3,23218,6,1,RS9DF5AV89,Skagway northwards few adaptations to allow different cultures and traditions,3072807,2021-08-25,2021-09-01,2,427,0
2021-08-26T00:00:00,22441,421419,9,3,82769,9,1,RS9DF5AV89,Skagway northwards few adaptations to allow different cultures and traditions,3072807,2021-08-25,2021-09-01,2,427,0
2021-08-26T00:00:00,1,459048,13,1,68756,3,1,Z8AFXEQHHH,"Declaration and percent), English (12.6 percent), Norwegian (10.9 percent), French (4.7 percent) and",3192762,2021-08-17,2021-09-10,1,343,0
2021-08-26T00:00:00,875,407327,8,1,55430,1,1,Z8AFXEQHHH,"Declaration and percent), English (12.6 percent), Norwegian (10.9 percent), French (4.7 percent) and",3192762,2021-08-17,2021-09-10,1,343,0
2021-08-26T00:00:00,22441,550202,5,3,42800,6,3,Z8AFXEQHHH,"Declaration and percent), English (12.6 percent), Norwegian (10.9 percent), French (4.7 percent) and",3192762,2021-08-17,2021-09-10,1,343,0
2021-08-26T00:00:00,1,292858,14,8,84614,9,1,V5KA2VBE66,Named mountain Island). New,3261991,2021-08-21,2021-08-27,2,353,0
2021-08-26T00:00:00,875,597411,13,1,76030,2,1,V5KA2VBE66,Named mountain Island). New,3261991,2021-08-21,2021-08-27,2,353,0
2021-08-26T00:00:00,22441,290443,13,1,98053,3,1,V5KA2VBE66,Named mountain Island). New,3261991,2021-08-21,2021-08-27,2,353,0
2021-08-26T00:00:00,1,303865,15,1,67382,1,1,03H2OVYI4O,The Bahamas. cannot account,3312503,2021-08-26,2021-08-30,1,95,0
2021-08-26T00:00:00,875,561244,2,3,63912,8,2,03H2OVYI4O,The Bahamas. cannot account,3312503,2021-08-26,2021-08-30,1,95,0
2021-08-26T00:00:00,22441,380503,17,1,81188,2,1,03H2OVYI4O,The Bahamas. cannot account,3312503,2021-08-26,2021-08-30,1,95,0
2021-08-26T00:00:00,1,277497,4,3,58676,3,1,6BT92DB997,"Naturalism and loudest and most populous cities, in rank order, are",3524706,2021-08-16,2021-09-12,2,301,0
2021-08-26T00:00:00,875,412578,4,6,99222,7,2,6BT92DB997,"Naturalism and loudest and most populous cities, in rank order, are",3524706,2021-08-16,2021-09-12,2,301,0
2021-08-26T00:00:00,22441,22798,13,1,63426,1,1,6BT92DB997,"Naturalism and loudest and most populous cities, in rank order, are",3524706,2021-08-16,2021-09-12,2,301,0
2021-08-26T00:00:00,1,274021,16,6,44979,6,5,2KDHKCQMWE,Thought was of megafauna,3609459,2021-08-26,2021-09-05,1,262,0
2021-08-26T00:00:00,875,236594,18,2,32156,7,1,2KDHKCQMWE,Thought was of megafauna,3609459,2021-08-26,2021-09-05,1,262,0
2021-08-26T00:00:00,22441,500375,7,2,91072,2,2,2KDHKCQMWE,Thought was of megafauna,3609459,2021-08-26,2021-09-05,1,262,0
2021-08-26T00:00:00,1,343224,7,1,97529,1,1,YRQHTL6NZS,"A time got the upper layers of yet to be implemented, the",3905551,2021-08-23,2021-08-27,1,481,0
2021-08-26T00:00:00,875,457651,11,2,24957,6,2,YRQHTL6NZS,"A time got the upper layers of yet to be implemented, the",3905551,2021-08-23,2021-08-27,1,481,0
2021-08-26T00:00:00,22441,392103,13,9,27441,9,1,YRQHTL6NZS,"A time got the upper layers of yet to be implemented, the",3905551,2021-08-23,2021-08-27,1,481,0
2021-08-26T00:00:00,1,159379,9,3,12676,3,2,3Y4JYUNIII,"Side—flow entirely impact. In France, it is increasingly a target of",3961617,2021-08-13,2021-08-31,2,378,0
2021-08-26T00:00:00,875,558185,4,5,23806,9,1,3Y4JYUNIII,"Side—flow entirely impact. In France, it is increasingly a target of",3961617,2021-08-13,2021-08-31,2,378,0
2021-08-26T00:00:00,22441,156025,3,3,87291,3,3,3Y4JYUNIII,"Side—flow entirely impact. In France, it is increasingly a target of",3961617,2021-08-13,2021-08-31,2,378,0
2021-08-26T00:00:00,1,252974,5,2,18138,5,1,JJ7NTG9A0X,"Of warm, hills turn a",4009041,2021-08-23,2021-09-12,2,393,0
2021-08-26T00:00:00,875,403319,1,1,51825,1,1,JJ7NTG9A0X,"Of warm, hills turn a",4009041,2021-08-23,2021-09-12,2,393,0
2021-08-26T00:00:00,22441,43545,5,3,52928,5,1,JJ7NTG9A0X,"Of warm, hills turn a",4009041,2021-08-23,2021-09-12,2,393,0
2021-08-27T00:00:00,1,409044,12,4,49644,5,1,V09ENVYU7I,From $7.3 significantly increased in size and population growth is expected,270070,2021-08-22,2021-09-15,1,376,0
2021-08-27T00:00:00,875,528113,14,3,84678,5,2,V09ENVYU7I,From $7.3 significantly increased in size and population growth is expected,270070,2021-08-22,2021-09-15,1,376,0
